"","carat","cut","color","clarity","depth","table","price","x","y","z","volume","PA","CA","VA"
"21981",0.38,"Ideal","E","SI2",61.8,56,628,4.62,4.66,2.87,61.788804,0,0,0
"21982",0.31,"Ideal","F","SI1",62,54,628,4.36,4.38,2.71,51.752328,0,0,0
"21983",0.39,"Ideal","E","SI1",61.1,55,628,4.74,4.75,2.9,65.2935,0,0,0
"21984",0.32,"Good","G","VS1",57,62,628,4.51,4.54,2.58,52.826532,0,0,0
"21985",0.34,"Ideal","H","SI1",62.6,56,628,4.48,4.46,2.8,55.94624,0,0,0
"21986",0.34,"Very Good","H","SI1",63.3,56,628,4.46,4.45,2.82,55.96854,0,0,0
"21987",0.34,"Ideal","H","SI1",60.7,56,628,4.58,4.52,2.76,57.136416,0,0,0
"21988",0.34,"Good","H","SI1",63.7,57,628,4.45,4.44,2.83,55.91514,0,0,0
"21989",0.31,"Premium","H","VS2",61.9,58,628,4.39,4.37,2.71,51.989453,0,0,0
"21990",0.31,"Ideal","H","VS2",62,57,628,4.38,4.33,2.7,51.20658,0,0,0
"21991",0.31,"Premium","H","VS2",59.7,61,628,4.42,4.39,2.63,51.031994,0,0,0
"21992",0.31,"Ideal","I","VS1",61.6,55,628,4.36,4.34,2.68,50.712032,0,0,0
"21993",0.31,"Ideal","I","VS1",61.9,54,628,4.38,4.34,2.7,51.32484,0,0,0
"21994",0.31,"Premium","I","VS1",60.8,59,628,4.41,4.37,2.67,51.455439,0,0,0
"21995",0.31,"Premium","I","VS1",59.2,60,628,4.45,4.4,2.62,51.2996,0,0,0
"21996",0.31,"Ideal","I","VS1",62.8,55,628,4.35,4.31,2.72,50.99592,0,0,0
"21997",0.31,"Very Good","I","VS1",63.2,56,628,4.33,4.28,2.72,50.408128,0,0,0
"21998",0.31,"Premium","I","VS1",63,58,628,4.32,4.29,2.71,50.223888,0,0,0
"21999",0.31,"Premium","I","VS1",62.6,59,628,4.33,4.29,2.7,50.15439,0,0,0
"22000",0.31,"Premium","I","VS1",62.3,59,628,4.35,4.29,2.69,50.199435,0,0,0
"22001",0.31,"Good","I","VS1",63.7,55,628,4.33,4.3,2.75,51.20225,0,0,0
"22002",0.31,"Ideal","I","VS1",62.8,57,628,4.32,4.28,2.7,49.92192,0,0,0
"22003",0.31,"Good","I","VS1",63.9,56,628,4.3,4.28,2.74,50.42696,0,0,0
"22004",0.31,"Good","I","VS1",63.8,56,628,4.32,4.27,2.74,50.543136,0,0,0
"22005",1.5,"Premium","E","SI2",60.7,55,10080,7.44,7.39,4.5,247.4172,1,1,1
"22006",1.5,"Fair","E","SI2",66.3,60,10080,7.09,7.02,4.68,232.932024,1,1,1
"22007",1.16,"Ideal","G","IF",62.3,55,10082,6.79,6.73,4.21,192.383107,1,1,1
"22008",1.16,"Ideal","G","IF",62,57,10082,6.73,6.7,4.16,187.57856,1,1,1
"22009",1.21,"Premium","D","VS1",60.2,59,10083,6.89,6.86,4.14,195.678756,1,1,1
"22010",1.71,"Premium","H","VS2",59.2,61,10084,7.83,7.77,4.62,281.076642,1,1,1
"22011",1.72,"Good","G","SI2",62.8,59.3,10084,7.55,7.62,4.76,273.84756,1,1,1
"22012",1.74,"Ideal","E","SI2",62.3,57,10085,7.8,7.7,4.83,290.0898,1,1,1
"22013",1.51,"Good","G","SI1",63.3,58,10085,7.2,7.26,4.58,239.40576,1,1,1
"22014",1.74,"Very Good","H","SI2",62.1,59,10086,7.65,7.78,4.79,285.08643,1,1,1
"22015",1.5,"Premium","G","SI1",62.7,58,10087,7.28,7.23,4.55,239.48652,1,1,1
"22016",1.51,"Good","E","SI1",60.4,61,10088,7.33,7.37,4.44,239.858124,1,1,1
"22017",1.82,"Very Good","J","VS1",62.2,56,10090,7.83,7.96,4.91,306.024588,1,1,1
"22018",1.51,"Very Good","H","VS2",61.9,57,10090,7.32,7.36,4.54,244.593408,1,1,1
"22019",1.3,"Ideal","F","VS2",62.2,56,10090,6.98,6.94,4.33,209.750396,1,1,1
"22020",1.3,"Premium","F","VS2",60.4,59,10090,7.12,7.06,4.28,215.143616,1,1,1
"22021",1.5,"Very Good","I","VVS2",63.3,58,10090,7.27,7.24,4.59,241.593732,1,1,1
"22022",1.56,"Premium","E","SI2",62.4,60,10090,7.41,7.36,4.61,251.418336,1,1,1
"22023",1.5,"Premium","D","SI2",59.9,60,10090,7.48,7.41,4.46,247.203528,1,1,1
"22024",1.7,"Premium","G","SI2",58.9,62,10091,7.79,7.72,4.57,274.834316,1,1,1
"22025",1.57,"Ideal","I","VS2",61.5,56,10093,7.56,7.49,4.63,262.170972,1,1,1
"22026",1.07,"Ideal","F","VVS2",60.3,55,10093,6.65,6.68,4.02,178.57644,1,1,1
"22027",1.31,"Very Good","E","VS2",63.1,56,10094,6.95,6.9,4.37,209.56335,1,1,1
"22028",1.49,"Premium","H","SI1",61.9,57,10096,7.35,7.31,4.54,243.92739,1,1,1
"22029",1.71,"Ideal","I","SI2",62.1,58,10096,7.64,7.56,4.72,272.619648,1,1,1
"22030",1.51,"Ideal","H","SI1",61.9,58,10096,7.33,7.37,4.55,245.800555,1,1,1
"22031",1.33,"Good","G","VS1",62.8,60,10096,6.87,6.92,4.33,205.849932,1,1,1
"22032",1.53,"Premium","I","VS1",61.2,59,10098,7.39,7.41,4.53,248.062347,1,1,1
"22033",1.75,"Very Good","I","SI2",61.2,57,10098,7.71,7.76,4.73,282.994008,1,1,1
"22034",1.61,"Ideal","I","VS2",62.5,57,10098,7.49,7.43,4.66,259.332262,1,1,1
"22035",1.31,"Ideal","G","VS1",61.9,56,10099,7.03,7.13,4.38,219.542682,1,1,1
"22036",1.22,"Ideal","F","VS1",62.3,57,10100,6.83,6.79,4.24,196.632968,1,1,1
"22037",1.64,"Good","I","SI1",57.9,61,10102,7.78,7.74,4.49,270.375228,1,1,1
"22038",1.07,"Ideal","E","VVS2",61.7,57,10104,6.55,6.61,4.06,175.77973,1,1,1
"22039",1.59,"Ideal","I","SI1",62.4,56,10106,7.48,7.46,4.66,260.031728,1,1,1
"22040",1.59,"Very Good","I","VS2",60.5,63,10106,7.52,7.45,4.53,253.78872,1,1,1
"22041",1.8,"Very Good","J","SI1",61.4,55,10107,7.86,7.8,4.81,294.89148,1,1,1
"22042",1.79,"Ideal","J","SI1",59.8,61,10108,7.87,7.91,4.72,293.828024,1,1,1
"22043",1.22,"Premium","G","VVS2",62,58,10111,6.9,6.85,4.26,201.3489,1,1,1
"22044",1.09,"Premium","E","VVS2",59.9,59,10111,6.73,6.7,4.02,181.26582,1,1,1
"22045",1.58,"Very Good","I","VS1",61.8,57,10112,7.5,7.56,4.64,263.088,1,1,1
"22046",1,"Very Good","D","VVS2",61.7,58,10113,6.37,6.41,3.94,160.876898,1,0,0
"22047",1.23,"Ideal","G","VVS1",63.2,56,10113,6.78,6.83,4.3,199.12182,1,1,1
"22048",1.51,"Very Good","E","SI1",63.1,56,10113,7.24,7.22,4.56,238.363968,1,1,1
"22049",1.25,"Ideal","D","VS2",62.6,56,10114,6.87,6.84,4.29,201.590532,1,1,1
"22050",1.17,"Premium","D","VS1",61.7,59,10115,6.77,6.72,4.16,189.256704,1,1,1
"22051",1.51,"Very Good","G","SI1",63.3,60,10116,7.2,7.24,4.57,238.22496,1,1,1
"22052",1.51,"Premium","D","SI1",62.2,59,10122,7.34,7.29,4.55,243.46413,1,1,1
"22053",1.5,"Ideal","D","SI2",63,56,10122,7.3,7.25,4.58,242.3965,1,1,1
"22054",1.28,"Ideal","G","VS1",62.1,57,10126,6.91,6.94,4.3,206.20822,1,1,1
"22055",1.43,"Ideal","H","VVS2",61.6,54,10129,7.25,7.29,4.48,236.7792,1,1,1
"22056",1.51,"Good","H","VS1",59.9,61,10129,7.34,7.39,4.41,239.209866,1,1,1
"22057",1.52,"Ideal","F","SI2",61.9,57,10129,7.37,7.33,4.55,245.800555,1,1,1
"22058",1.52,"Very Good","I","VS2",61.7,55,10130,7.39,7.32,4.54,245.590392,1,1,1
"22059",1.04,"Very Good","D","VVS2",60.8,58,10130,6.49,6.53,3.96,167.823612,1,1,0
"22060",1.07,"Ideal","E","VVS2",62.3,56,10133,6.51,6.61,4.09,175.997199,1,1,1
"22061",1.66,"Very Good","H","SI1",62.8,56,10134,7.53,7.57,4.74,270.189954,1,1,1
"22062",1.5,"Good","F","VS2",64,56,10134,7.18,7.13,4.64,237.537376,1,1,1
"22063",1,"Premium","E","VVS1",60.3,54,10134,6.59,6.47,3.94,167.990962,1,0,0
"22064",1.87,"Ideal","J","SI1",62.3,57,10137,7.88,7.82,4.89,301.329624,1,1,1
"22065",1.21,"Premium","E","VS1",60.3,58,10137,6.95,6.91,4.18,200.74241,1,1,1
"22066",1.24,"Ideal","F","VS1",61.5,54,10138,6.93,6.89,4.25,202.927725,1,1,1
"22067",1.24,"Ideal","F","VS1",60.9,54,10138,6.98,6.95,4.24,205.68664,1,1,1
"22068",1.5,"Very Good","G","SI1",63.1,59,10139,7.22,7.27,4.57,239.876558,1,1,1
"22069",1.11,"Very Good","F","VVS1",59.7,55,10141,6.77,6.82,4.06,187.455884,1,1,1
"22070",1.1,"Ideal","D","VS1",61.9,56,10144,6.58,6.61,4.09,177.889642,1,1,1
"22071",1.52,"Very Good","H","SI1",62.5,58,10145,7.28,7.34,4.57,244.198864,1,1,1
"22072",1.53,"Ideal","H","SI1",62.9,60,10145,7.36,7.28,4.61,247.007488,1,1,1
"22073",1.5,"Very Good","I","IF",62.9,58,10147,7.21,7.31,4.57,240.862307,1,1,1
"22074",1.01,"Premium","D","VVS2",60.2,58,10147,6.57,6.51,3.94,168.516558,1,0,0
"22075",1.51,"Ideal","E","SI2",62.6,53,10147,7.4,7.32,4.61,249.71448,1,1,1
"22076",1.57,"Premium","H","SI1",62.2,61,10149,7.38,7.32,4.57,246.878712,1,1,1
"22077",1.52,"Very Good","G","SI1",62.5,58,10150,7.26,7.3,4.55,241.1409,1,1,1
"22078",1.68,"Premium","I","SI1",61.5,59,10151,7.63,7.58,4.68,270.669672,1,1,1
"22079",1.53,"Ideal","H","SI1",62.3,57,10153,7.41,7.36,4.6,250.87296,1,1,1
"22080",1.31,"Ideal","G","VS1",60.5,57,10155,7.1,7.14,4.31,218.49114,1,1,1
"22081",1.2,"Premium","D","VS2",61.1,58,10161,6.85,6.83,4.18,195.56339,1,1,1
"22082",1.8,"Very Good","I","SI2",63.2,58,10161,7.75,7.66,4.87,289.10755,1,1,1
"22083",1.83,"Premium","H","SI1",60.4,59,10162,7.89,7.85,4.75,294.198375,1,1,1
"22084",1.5,"Very Good","I","VS1",62.2,59,10164,7.27,7.3,4.53,240.41163,1,1,1
"22085",1.54,"Premium","I","VS1",61.6,58,10164,7.39,7.42,4.56,250.042128,1,1,1
"22086",1.54,"Good","I","VS1",63.6,60,10164,7.3,7.33,4.65,248.81685,1,1,1
"22087",1.5,"Ideal","I","VS1",62,54,10164,7.32,7.38,4.56,246.338496,1,1,1
"22088",1.67,"Very Good","I","VS2",60.7,60,10165,7.61,7.68,4.64,271.183872,1,1,1
"22089",1.7,"Very Good","J","VS1",62.9,58,10165,7.54,7.67,4.79,277.014322,1,1,1
"22090",1.61,"Premium","J","IF",62.1,58,10165,7.47,7.53,4.66,262.120806,1,1,1
"22091",1.2,"Premium","G","IF",59.4,61,10169,6.95,6.92,4.12,198.14728,1,1,1
"22092",1.53,"Ideal","I","VS1",60.2,60,10171,7.51,7.48,4.51,253.348348,1,1,1
"22093",1.2,"Very Good","F","VVS2",63.8,58,10173,6.67,6.69,4.26,190.090998,1,1,1
"22094",1.21,"Ideal","F","VS2",61.5,54,10177,6.88,6.89,4.24,200.989568,1,1,1
"22095",2.19,"Premium","J","SI2",58.8,58,10179,8.57,8.53,5.03,367.703563,1,1,1
"22096",1.52,"Premium","E","SI1",60.2,58,10180,7.44,7.37,4.46,244.554288,1,1,1
"22097",1.01,"Good","G","VS2",63.6,56,10181,6.31,6.24,3.99,157.103856,1,0,0
"22098",2.02,"Ideal","I","SI2",62.6,56,10181,8.05,8.01,5.03,324.336915,1,1,1
"22099",2.09,"Premium","H","SI2",61,60,10182,8.28,8.19,5.02,340.422264,1,1,1
"22100",2.01,"Fair","H","SI2",64.9,56,10184,7.88,7.81,5.09,313.252852,1,1,1
"22101",2.01,"Good","I","SI1",64.1,60,10184,7.92,7.88,5.06,315.792576,1,1,1
"22102",2.01,"Very Good","H","SI2",63.1,59,10184,7.96,7.88,5,313.624,1,1,1
"22103",1.24,"Very Good","E","VS1",62,58,10185,6.9,6.96,4.3,206.5032,1,1,1
"22104",1.51,"Ideal","H","VS1",61.2,58,10186,7.36,7.42,4.52,246.842624,1,1,1
"22105",1.35,"Ideal","G","VS1",61.5,56,10193,7.12,7.15,4.39,223.48612,1,1,1
"22106",1.53,"Premium","I","VS2",62,58,10196,7.41,7.36,4.58,249.782208,1,1,1
"22107",1.09,"Ideal","F","VVS2",62,56,10196,6.63,6.6,4.1,179.4078,1,1,1
"22108",1.01,"Ideal","F","VVS1",60.5,60,10197,6.45,6.47,3.91,163.170165,1,0,0
"22109",1.58,"Ideal","I","VS2",61.4,55,10197,7.49,7.55,4.62,261.25869,1,1,1
"22110",1.61,"Ideal","F","SI1",60.9,57,10197,7.58,7.51,4.6,261.85868,1,1,1
"22111",1.57,"Very Good","H","SI1",62,60,10200,7.4,7.44,4.6,253.2576,1,1,1
"22112",1.24,"Premium","G","VVS2",59.9,60,10202,6.98,7,4.19,204.7234,1,1,1
"22113",1.24,"Very Good","E","VS1",59.9,61,10202,6.96,6.99,4.18,203.358672,1,1,1
"22114",1.27,"Premium","G","VVS2",61,58,10203,6.96,7.01,4.26,207.843696,1,1,1
"22115",1.08,"Very Good","F","VVS1",61,58,10204,6.64,6.61,4.04,177.317216,1,1,1
"22116",1.5,"Very Good","H","VS2",63.4,57,10206,7.27,7.2,4.59,240.25896,1,1,1
"22117",1.5,"Fair","H","VS2",65.2,58,10206,7.12,7.06,4.62,232.234464,1,1,1
"22118",1.5,"Premium","D","SI2",60.5,59,10206,7.37,7.27,4.43,237.358957,1,1,1
"22119",1.57,"Ideal","I","VS1",62.3,57,10209,7.44,7.48,4.65,258.77808,1,1,1
"22120",1.56,"Ideal","F","SI2",61.6,56,10210,7.41,7.45,4.58,252.83661,1,1,1
"22121",1.51,"Ideal","E","SI2",62.5,57,10210,7.29,7.34,4.57,244.534302,1,1,1
"22122",1.12,"Premium","F","VVS2",62.4,59,10211,6.66,6.58,4.13,180.988164,1,1,1
"22123",1.52,"Premium","E","SI2",61,59,10214,7.39,7.33,4.49,243.217463,1,1,1
"22124",1.52,"Ideal","I","VS1",62.9,60,10214,7.31,7.27,4.59,243.929583,1,1,1
"22125",1.52,"Very Good","E","SI2",63.3,58,10214,7.31,7.25,4.61,244.318475,1,1,1
"22126",1.5,"Ideal","E","SI1",62.3,57,10214,7.33,7.28,4.55,242.79892,1,1,1
"22127",1.2,"Ideal","E","VS2",61.3,56,10214,6.89,6.84,4.21,198.407196,1,1,1
"22128",1.51,"Very Good","I","VS1",61.1,61,10215,7.32,7.37,4.49,242.228316,1,1,1
"22129",1.63,"Very Good","H","SI1",59.8,60,10216,7.64,7.68,4.58,268.732416,1,1,1
"22130",1.51,"Good","G","SI1",58.8,62,10216,7.4,7.49,4.38,242.76588,1,1,1
"22131",1.55,"Fair","F","SI1",59.7,66,10217,7.59,7.47,4.49,254.570877,1,1,1
"22132",1.5,"Ideal","G","SI1",61.7,56,10219,7.36,7.32,4.53,244.054656,1,1,1
"22133",1.54,"Premium","G","SI1",61.3,59,10219,7.41,7.38,4.53,247.726674,1,1,1
"22134",1.5,"Premium","G","SI1",60.2,61,10219,7.28,7.2,4.36,228.53376,1,1,1
"22135",1.01,"Premium","D","VVS2",62.4,60,10221,6.31,6.36,3.95,158.51982,1,0,0
"22136",1.52,"Premium","G","SI1",62.3,58,10221,7.35,7.31,4.57,245.539245,1,1,1
"22137",1.3,"Ideal","G","VS1",62,55,10221,7.02,6.98,4.34,212.658264,1,1,1
"22138",1.22,"Ideal","G","VVS2",62.3,56,10221,6.84,6.81,4.25,197.9667,1,1,1
"22139",1.07,"Ideal","E","VVS2",61.3,56,10222,6.53,6.6,4.02,173.25396,1,1,1
"22140",1.59,"Premium","I","VS2",60.2,60,10222,7.61,7.58,4.57,263.614966,1,1,1
"22141",1.53,"Premium","H","VS2",59.3,59,10224,7.53,7.59,4.48,256.044096,1,1,1
"22142",1.53,"Premium","H","VS2",59.8,58,10224,7.49,7.52,4.49,252.898352,1,1,1
"22143",1.51,"Very Good","H","VS2",62.8,58,10225,7.21,7.28,4.55,238.82404,1,1,1
"22144",1.37,"Very Good","G","VS1",58.3,60,10226,7.3,7.35,4.27,229.10685,1,1,1
"22145",1.13,"Ideal","G","IF",61.7,57,10228,6.65,6.7,4.12,183.5666,1,1,1
"22146",1.51,"Ideal","I","SI1",61.8,56,10232,7.37,7.34,4.55,246.13589,1,1,1
"22147",1.21,"Ideal","G","VVS1",60.2,57,10232,7.02,6.94,4.2,204.61896,1,1,1
"22148",1.51,"Premium","G","SI1",62.5,60,10235,7.28,7.32,4.56,243.000576,1,1,1
"22149",1.61,"Ideal","I","SI1",62.4,55,10236,7.49,7.52,4.68,263.600064,1,1,1
"22150",1.12,"Ideal","F","VVS2",60.4,56,10236,6.82,6.78,4.11,190.044756,1,1,1
"22151",1.6,"Very Good","I","VS1",62.3,59,10238,7.46,7.51,4.66,261.074636,1,1,1
"22152",1.52,"Ideal","H","SI1",61.4,55,10239,7.38,7.48,4.56,251.722944,1,1,1
"22153",1.16,"Ideal","D","VS1",61.2,58,10241,6.73,6.76,4.13,187.893524,1,1,1
"22154",1.31,"Ideal","F","VS2",59.6,60,10243,7.06,7.16,4.24,214.330304,1,1,1
"22155",1.35,"Ideal","G","VS1",62.2,57,10244,7.09,7.05,4.4,219.9318,1,1,1
"22156",1.21,"Premium","F","VS1",61.9,58,10245,6.82,6.76,4.2,193.63344,1,1,1
"22157",1.09,"Ideal","F","VVS2",62.1,56,10246,6.55,6.59,4.08,176.11116,1,1,1
"22158",1.7,"Very Good","H","SI2",60.8,56,10255,7.67,7.72,4.68,277.114032,1,1,1
"22159",1.34,"Ideal","H","VVS1",62.1,56,10255,7.05,7.11,4.4,220.5522,1,1,1
"22160",1.5,"Good","H","VS1",63.4,59,10256,7.2,7.29,4.59,240.91992,1,1,1
"22161",1.21,"Ideal","G","VVS2",60.6,56,10256,6.9,6.89,4.18,198.72138,1,1,1
"22162",1.14,"Premium","E","VVS2",59.7,58,10258,6.83,6.91,4.1,193.50073,1,1,1
"22163",1.04,"Very Good","F","IF",63,55,10264,6.36,6.53,4.06,168.615048,1,1,0
"22164",1.07,"Ideal","D","VVS2",61.3,58,10266,6.55,6.64,4.04,175.70768,1,1,1
"22165",1.51,"Premium","G","SI1",60.6,60,10267,7.45,7.41,4.5,248.42025,1,1,1
"22166",1.72,"Ideal","G","SI2",62.8,59,10268,7.62,7.55,4.76,273.84756,1,1,1
"22167",1.74,"Premium","H","SI2",62.1,59,10270,7.78,7.65,4.79,285.08643,1,1,1
"22168",1.5,"Good","G","SI1",62.9,58,10271,7.17,7.3,4.55,238.15155,1,1,1
"22169",1.51,"Premium","H","SI1",62.3,59,10274,7.29,7.23,4.52,238.234284,1,1,1
"22170",1.55,"Ideal","D","SI2",61.1,56,10275,7.45,7.48,4.56,254.11056,1,1,1
"22171",1.23,"Very Good","F","VS1",60.8,58,10276,6.9,6.94,4.21,201.60006,1,1,1
"22172",1.51,"Good","H","SI1",61.5,61,10277,7.29,7.34,4.5,240.7887,1,1,1
"22173",1.55,"Premium","H","SI1",61.8,59,10277,7.45,7.38,4.58,251.81298,1,1,1
"22174",1.57,"Ideal","I","VS2",62.7,56,10278,7.36,7.4,4.63,252.16832,1,1,1
"22175",1.61,"Premium","D","SI2",61.3,58,10278,7.56,7.49,4.61,261.038484,1,1,1
"22176",1.54,"Very Good","H","SI1",62.2,58,10279,7.32,7.45,4.59,250.31106,1,1,1
"22177",1.63,"Ideal","D","SI2",59.4,59,10281,7.73,7.67,4.57,270.951187,1,1,1
"22178",1.53,"Premium","I","VS1",61.2,59,10282,7.41,7.39,4.53,248.062347,1,1,1
"22179",2.04,"Ideal","I","SI2",62.8,57,10282,8.11,8.07,5.08,332.474316,1,1,1
"22180",1.21,"Very Good","F","VS2",60.1,58,10283,6.85,6.92,4.14,196.24428,1,1,1
"22181",1.01,"Ideal","E","VVS2",61.4,56,10283,6.49,6.45,3.97,166.186185,1,0,0
"22182",1.59,"Ideal","H","SI1",61.4,55,10284,7.56,7.51,4.63,262.871028,1,1,1
"22183",1.26,"Very Good","F","VS1",62.5,58,10284,6.83,6.94,4.3,203.82086,1,1,1
"22184",1.25,"Very Good","E","VS1",61.5,59,10285,6.91,6.95,4.26,204.58437,1,1,1
"22185",1.55,"Ideal","I","VS1",61.2,55,10286,7.49,7.47,4.58,256.252374,1,1,1
"22186",1.6,"Premium","F","SI2",58.7,58,10286,7.76,7.68,4.53,269.973504,1,1,1
"22187",1.07,"Ideal","E","VVS2",61.7,57,10288,6.61,6.55,4.06,175.77973,1,1,1
"22188",1.5,"Good","H","VS2",63.6,58,10291,7.22,7.27,4.61,241.976134,1,1,1
"22189",1.5,"Good","H","VS2",61.2,61,10291,7.25,7.32,4.46,236.6922,1,1,1
"22190",1.5,"Premium","H","VS2",62.2,58,10291,7.27,7.36,4.55,243.45776,1,1,1
"22191",1.5,"Premium","H","VS2",60.8,59,10291,7.34,7.36,4.47,241.480128,1,1,1
"22192",1.52,"Premium","D","SI2",59.2,62,10291,7.51,7.46,4.43,248.188978,1,1,1
"22193",1.08,"Ideal","E","VS1",61.7,55,10292,6.58,6.61,4.07,177.019766,1,1,1
"22194",1.61,"Very Good","E","SI2",62.6,60,10293,7.39,7.49,4.66,257.936126,1,1,1
"22195",1.21,"Ideal","G","VVS1",61,57,10295,6.87,6.93,4.21,200.434311,1,1,1
"22196",1.08,"Ideal","E","VVS2",62.5,57,10300,6.52,6.57,4.09,175.200876,1,1,1
"22197",1.52,"Premium","I","VS1",60.6,57,10300,7.51,7.44,4.53,253.111032,1,1,1
"22198",1.46,"Ideal","G","VS2",62.3,56,10302,7.28,7.2,4.51,236.39616,1,1,1
"22199",1.5,"Good","D","SI2",61.9,61,10302,7.31,7.38,4.55,245.46249,1,1,1
"22200",1.26,"Premium","G","VVS2",62.7,58,10302,6.95,6.86,4.33,206.44141,1,1,1
"22201",1.23,"Ideal","G","VVS2",60.3,57,10304,6.98,6.97,4.21,204.819026,1,1,1
"22202",1.23,"Ideal","G","VVS2",61,57,10304,6.93,6.9,4.22,201.78774,1,1,1
"22203",1.12,"Ideal","G","VVS2",61.5,57,10305,6.65,6.67,4.1,181.85755,1,1,1
"22204",2.14,"Premium","J","SI2",58.4,58,10306,8.52,8.5,4.97,359.9274,1,1,1
"22205",1.52,"Premium","D","SI2",61.4,54,10308,7.51,7.43,4.59,256.118787,1,1,1
"22206",1.18,"Ideal","G","VVS2",61.3,55,10308,6.86,6.81,4.19,195.742554,1,1,1
"22207",1.59,"Very Good","I","VS2",61.1,58.6,10309,7.49,7.53,4.59,258.874623,1,1,1
"22208",1.71,"Ideal","J","VS1",62.4,56,10309,7.59,7.63,4.75,275.080575,1,1,1
"22209",1.4,"Ideal","G","VS2",61.7,56,10311,7.2,7.25,4.46,232.812,1,1,1
"22210",1.86,"Ideal","J","VS2",62.6,56,10312,7.95,7.87,4.95,309.704175,1,1,1
"22211",1.08,"Ideal","E","VVS2",61.8,56,10313,6.55,6.59,4.06,175.24787,1,1,1
"22212",1.14,"Ideal","G","IF",61.1,57,10313,6.7,6.76,4.11,186.15012,1,1,1
"22213",1.51,"Very Good","H","SI1",62.8,55,10314,7.29,7.32,4.59,244.935252,1,1,1
"22214",1.09,"Ideal","E","VVS2",61.6,56,10314,6.6,6.64,4.08,178.80192,1,1,1
"22215",1.04,"Premium","D","VVS2",60.8,58,10314,6.53,6.49,3.96,167.823612,1,1,0
"22216",1.54,"Premium","E","SI1",62.7,58,10314,7.37,7.3,4.6,247.4846,1,1,1
"22217",1.15,"Ideal","F","VS1",61.1,55,10316,6.76,6.82,4.15,191.32828,1,1,1
"22218",1.52,"Ideal","F","SI2",61.8,58,10316,7.38,7.4,4.57,249.57684,1,1,1
"22219",1.69,"Very Good","E","SI2",62.6,59,10317,7.53,7.61,4.74,271.617642,1,1,1
"22220",1.23,"Ideal","G","VVS2",62.2,55,10317,6.86,6.9,4.28,202.58952,1,1,1
"22221",1.23,"Ideal","G","VVS2",62.7,56,10317,6.81,6.84,4.28,199.364112,1,1,1
"22222",1.51,"Very Good","H","VS2",63,57,10319,7.25,7.3,4.58,242.3965,1,1,1
"22223",1.27,"Very Good","G","VVS2",61.5,58,10321,6.9,6.96,4.26,204.58224,1,1,1
"22224",1.13,"Ideal","F","VVS2",61.4,56,10327,6.77,6.72,4.14,188.346816,1,1,1
"22225",1.1,"Very Good","F","VVS1",62.2,59,10329,6.56,6.69,4.12,180.811968,1,1,1
"22226",1.52,"Premium","H","SI1",60.1,60,10330,7.47,7.45,4.48,249.31872,1,1,1
"22227",1.52,"Premium","H","SI1",62.5,58,10330,7.34,7.28,4.57,244.198864,1,1,1
"22228",1.7,"Premium","I","SI1",62,59,10331,7.59,7.64,4.72,273.701472,1,1,1
"22229",1.51,"Very Good","H","SI1",60.6,59,10331,7.41,7.45,4.5,248.42025,1,1,1
"22230",1.56,"Premium","H","VS2",62.4,58,10331,7.44,7.39,4.63,254.564808,1,1,1
"22231",1.5,"Premium","I","IF",62.9,58,10332,7.31,7.21,4.57,240.862307,1,1,1
"22232",1.09,"Ideal","E","VVS2",60.9,56,10333,6.66,6.7,4.07,181.61154,1,1,1
"22233",1.56,"Ideal","I","VS2",61.8,56,10333,7.41,7.45,4.59,253.388655,1,1,1
"22234",1.7,"Premium","H","VS2",60.6,58,10333,7.72,7.65,4.66,275.21028,1,1,1
"22235",1.7,"Ideal","H","VS2",62.8,55,10333,7.61,7.54,4.76,273.125944,1,1,1
"22236",1.7,"Premium","H","VS2",59,58,10333,7.77,7.72,4.57,274.128708,1,1,1
"22237",1.21,"Ideal","D","VS1",61,57,10335,6.88,6.85,4.19,197.46632,1,1,1
"22238",1.57,"Very Good","I","VS1",59.7,61,10336,7.51,7.62,4.52,258.662424,1,1,1
"22239",1.7,"Premium","H","VVS2",61.4,58,10337,7.66,7.62,4.69,273.751548,1,1,1
"22240",1.58,"Ideal","I","VS2",61.1,55,10338,7.48,7.53,4.59,258.528996,1,1,1
"22241",1.66,"Ideal","F","SI2",62.6,59,10338,7.53,7.57,4.73,269.619933,1,1,1
"22242",1.42,"Premium","F","VS1",58.4,59,10338,7.36,7.32,4.29,231.124608,1,1,1
"22243",1.53,"Ideal","E","SI2",61.2,57,10339,7.42,7.46,4.55,251.85706,1,1,1
"22244",2.18,"Very Good","E","I1",62,60,10340,8.25,8.33,5.14,353.23365,1,1,1
"22245",1.6,"Very Good","H","SI2",61.1,57,10340,7.55,7.5,4.6,260.475,1,1,1
"22246",1.29,"Premium","F","VS1",60.9,58,10341,6.97,7.01,4.26,208.142322,1,1,1
"22247",1.7,"Very Good","I","SI1",63.1,57,10341,7.51,7.46,4.72,264.436112,1,1,1
"22248",1.01,"Premium","F","VVS1",60.8,58,10341,6.55,6.48,3.96,168.07824,1,0,0
"22249",1.27,"Ideal","G","VVS2",62.4,53.3,10342,6.94,6.95,4.33,208.84889,1,1,1
"22250",1.17,"Ideal","G","VVS1",61.7,57,10342,6.84,6.9,4.13,194.91948,1,1,1
"22251",1.23,"Ideal","F","VS2",62.4,54,10342,6.84,6.87,4.28,201.120624,1,1,1
